"ID","AGE","HOME","HINC","GENDER","MEDAGE","MEDPPH","MEDHVAL","MEDINC","MEDEDUC","NUMPROM","NUMPRM12","RAMNTALL","NGIFTALL","MAXRAMNT","LASTGIFT","TDON","RFA_96"
142279,81,1,2,"M",50,188,673,388,123,66,13,122.29,22,7,7,17.0000000000001,"S4D"
142281,74,1,4,"M",48,174,2631,689,150,34,9,33,3,15,15,25.0000000000001,"A1F"
142284,37,NA,NA,"F",48,163,165,189,120,13,8,15,1,15,15,21,"F1F"
142285,56,1,7,"F",38,256,2482,508,136,15,10,20,1,20,20,20.0000000000001,"F1F"
142289,64,1,5,"F",37,143,705,398,129,62,13,78,12,10,10,17.0000000000001,"S2E"
142303,33,NA,NA,"M",37,174,453,221,120,46,9,63,4,20,15,24,"A1F"
142306,56,0,1,"M",55,151,386,245,120,29,12,35,3,17,17,18,"A1F"
142312,78,1,5,"F",49,151,4442,645,159,14,12,20,1,20,20,16.0000000000001,"F1F"
142315,74,0,1,"M",41,199,480,322,120,55,10,253,20,20,15,16.0000000000001,"S3F"
142318,38,1,4,"F",44,171,574,226,120,14,11,20,1,20,20,17.0000000000001,"F1F"
142322,75,NA,NA,"F",45,163,1308,424,152,54,13,99,10,15,14,17.0000000000001,"A2E"
142327,80,1,6,"M",48,158,897,382,148,66,10,76,12,10,10,24,"S2E"
142330,43,1,3,"M",43,217,892,356,120,52,12,54,8,15,15,18,"A1F"
142336,55,1,4,"F",49,176,623,320,120,23,12,29,4,11,11,17.0000000000001,"A3E"
142341,46,1,6,"F",35,251,966,551,154,42,14,86,7,20,14,18,"A4F"
142344,89,1,3,"M",69,92,2080,257,128,70,12,150,12,20,10,21,"A1E"
142345,70,1,4,"M",45,157,882,351,132,27,12,43,2,25,25,16.0000000000001,"A1G"
142348,89,1,3,"M",45,169,708,234,120,75,13,208,10,25,25,24,"A1G"
142352,64,1,4,"M",53,186,866,330,132,24,11,40,2,25,25,26.0000000000001,"A1G"
142354,28,1,5,"M",42,213,614,379,120,40,13,101,13,15,10,15,"S4F"
142360,39,1,2,"M",43,208,506,343,120,48,14,77,6,16,16,21,"A2F"
142361,71,1,5,"F",39,180,327,271,120,60,12,81,12,10,10,19.0000000000001,"S2E"
142365,34,1,1,"M",39,205,640,233,120,33,14,90,11,10,10,18,"A4E"
142369,48,1,5,"M",37,247,586,294,130,48,12,56,15,5,5,17.0000000000001,"A4D"
142370,56,1,6,"M",42,198,536,279,120,15,10,20,1,20,20,20.0000000000001,"F1F"
142373,42,1,5,"F",40,269,1230,524,141,74,13,205,18,21,19,18,"S2F"
142393,80,1,2,"F",66,145,919,331,128,78,19,236,25,16,13,16.0000000000001,"A1F"
142396,57,NA,NA,NA,48,137,865,248,120,54,15,111,9,17,17,16.0000000000001,"A2F"
142398,55,1,5,"M",46,158,125,91,106,26,14,55,3,25,25,17.0000000000001,"A2G"
142399,31,1,3,"M",44,197,816,453,142,25,11,25,4,10,5,18,"A3E"
142400,61,1,4,"F",43,188,705,370,138,44,13,65,4,25,15,17.0000000000001,"A1F"
142402,76,NA,NA,NA,59,141,1670,365,134,71,13,176,14,20,20,15,"S2F"
142403,66,0,1,"M",45,151,419,233,120,17,12,18,3,10,10,17.0000000000001,"N3E"
142404,34,0,3,"F",40,254,941,395,124,33,12,75,4,20,20,21,"A2F"
142405,41,1,4,"F",38,216,585,261,120,60,13,111,13,12,10,20.0000000000001,"S2E"
142406,49,1,5,"F",34,132,895,235,153,45,13,46,5,20,20,18,"A1F"
142408,77,0,1,"F",65,145,989,213,120,49,12,51,16,5,5,15,"S4D"
142409,70,1,1,"F",44,86,883,322,140,15,7,15,1,15,15,24,"N1F"
142410,72,1,1,"M",41,198,573,255,120,42,12,47,7,10,10,18,"A3E"
142417,48,0,5,"M",32,179,803,386,144,12,10,15,1,15,15,17.0000000000001,"F1F"
142418,82,1,5,"F",41,212,765,437,125,66,11,86,12,16,16,18,"A1F"
142421,46,1,5,"F",38,234,787,338,120,50,8,210,18,25,25,17.0000000000001,"S2G"
142434,52,1,5,"F",37,242,434,364,120,46,13,66,19,7,4,15,"S4D"
142437,82,1,2,"M",46,176,576,349,120,57,13,95,13,10,10,17.0000000000001,"S3E"
142443,79,1,4,"M",39,184,630,266,120,33,6,101,10,16,16,18,"A1F"
142450,51,NA,NA,"M",33,266,966,461,125,54,11,131,5,50,25,25.0000000000001,"A1G"
142466,76,1,5,"M",40,206,1544,558,160,55,14,85,5,25,25,17.0000000000001,"A1G"
142467,43,0,1,"F",33,143,892,442,158,58,13,90,5,20,20,18,"A1F"
142468,79,0,1,"F",45,171,562,288,120,65,13,117,7,21,21,15,"A1F"
142480,46,1,5,"F",36,304,1010,547,140,30,9,30,3,15,15,25.0000000000001,"A1F"
142483,86,1,7,"M",70,123,2042,455,140,15,11,25,1,25,25,21,"N1G"
142484,48,1,6,"F",36,331,1873,426,120,76,13,176,16,20,10,18,"S2F"
142489,78,1,5,"F",40,137,505,177,120,57,14,75,14,7,5,16.0000000000001,"A3D"
142494,54,1,6,"M",41,198,832,391,128,59,12,174,10,25,21,23.0000000000001,"A1F"
142497,68,NA,NA,"M",40,224,2230,457,121,81,13,180,15,25,25,19.0000000000001,"A1G"
142501,74,1,1,"F",34,176,768,313,120,26,13,66,3,26,25,18,"A1G"
142504,82,0,2,"F",37,206,433,199,116,34,10,34,3,20,20,26.0000000000001,"A1F"
142511,82,NA,NA,"F",42,198,527,292,120,80,12,308,31,25,10,19.0000000000001,"A1E"
142513,68,1,3,"F",40,310,1667,561,140,25,8,37,6,10,10,16.0000000000001,"A3E"
142519,49,0,2,"F",41,169,1381,370,142,26,10,40,2,20,20,18,"A1F"
142529,46,1,4,"U",47,148,723,249,120,59,13,115,9,16,16,17.0000000000001,"A2F"
142532,95,0,2,"F",42,150,643,194,120,66,8,219,11,35,35,17.0000000000001,"S2G"
142533,46,1,5,"M",46,195,2330,508,160,23,10,30,2,20,20,17.0000000000001,"A1F"
142535,78,1,5,"F",41,175,3268,423,150,70,13,150,18,20,20,18,"S2F"
142540,64,1,2,"F",42,197,460,209,117,56,13,82,9,16,16,16.0000000000001,"A2F"
142541,70,1,2,"F",60,156,933,317,120,61,15,104,9,20,12,19.0000000000001,"A2E"
142542,82,1,6,"M",42,278,3740,812,149,47,13,99,5,25,25,24,"A1G"
142546,70,1,3,"M",37,231,402,241,120,12,10,20,1,20,20,15,"F1F"
142548,67,1,2,"F",44,174,335,253,120,24,15,50,5,20,20,16.0000000000001,"N4F"
142549,63,NA,NA,"F",38,162,518,206,120,75,15,144,22,13,13,17.0000000000001,"S3E"
142553,58,1,4,"F",29,155,672,302,140,68,15,123,15,10,10,18,"A2E"
142554,46,1,6,"M",40,184,603,226,120,13,8,15,1,15,15,21,"F1F"
142564,48,NA,NA,"F",40,223,389,162,119,123,34,303,29,17,10,7.00000000000011,"S2F"
142567,32,1,6,"F",39,307,5233,420,106,13,10,15,1,15,15,17.0000000000001,"F1F"
142568,70,1,2,"F",68,141,593,223,120,25,11,27,4,10,7,15,"A2E"
142579,79,1,1,"F",36,218,272,207,120,34,13,57,5,20,20,18,"A2F"
142580,47,1,7,"F",41,262,1096,573,138,12,10,20,1,20,20,19.0000000000001,"F1F"
142587,38,1,7,"F",41,237,923,381,120,34,13,70,3,40,40,20.0000000000001,"A1G"
142591,87,1,3,"F",42,195,437,266,120,68,9,70,22,8,3,21,"S3D"
142605,61,0,1,"J",43,181,582,287,120,57,10,143,9,25,20,15,"A1F"
142607,75,1,5,"F",46,186,981,514,120,54,15,135,5,30,30,18,"A1G"
142608,72,1,4,"F",51,154,655,235,120,59,15,83,9,20,10,19.0000000000001,"S2E"
142609,54,1,5,"F",42,174,389,96,120,28,10,20,2,15,15,26.0000000000001,"A1F"
142614,72,1,2,"F",38,167,476,264,120,62,6,187,19,15,15,24,"A1F"
142617,61,1,5,"M",35,198,878,256,112,63,12,87,9,17,17,17.0000000000001,"A1F"
142618,43,NA,NA,"F",41,188,790,187,120,69,12,107,16,20,20,15,"A1F"
142620,54,1,5,"F",37,171,996,468,126,59,9,67,7,16,16,25.0000000000001,"A1F"
142621,66,0,2,"F",29,104,775,235,140,38,8,159,11,20,20,19.0000000000001,"A2F"
142625,34,1,5,"F",45,172,624,259,120,30,13,58,7,10,10,18,"S4E"
142631,66,1,1,"F",39,217,488,152,120,72,10,126,25,20,11,26.0000000000001,"A1E"
142635,37,NA,NA,"F",45,164,5787,787,160,41,12,79,3,27,27,25.0000000000001,"A1G"
142636,85,1,3,"F",33,88,757,174,150,84,12,536,43,21,10,18,"S4F"
142640,60,1,7,"M",44,190,2037,815,160,39,17,300,3,100,100,18,"A1G"
142642,75,0,1,"M",66,146,1186,316,122,12,10,20,1,20,20,18,"F1F"
142650,76,1,4,"M",36,186,743,261,121,36,12,50,7,10,5,18,"A4E"
142652,69,NA,NA,"F",36,202,332,144,120,71,13,193,21,16,16,20.0000000000001,"A1F"
142653,68,1,3,"F",42,161,577,200,120,52,13,82,8,15,15,20.0000000000001,"A1F"
142655,71,0,1,"F",40,119,484,242,120,68,12,147,34,8,5,20.0000000000001,"S4D"
142662,46,1,6,"F",46,171,1524,429,133,43,13,60,4,25,15,18,"A1F"
142669,78,1,4,"M",48,174,655,338,120,40,10,30,4,15,15,21,"A1F"
142671,67,1,5,"F",40,173,971,379,160,91,38,207,12,26,25,6,"A2F"
142672,44,1,5,"F",49,159,1397,304,140,63,13,270,8,50,25,19.0000000000001,"A1G"
142677,47,1,6,"F",36,180,3726,607,140,23,10,20,2,15,15,24,"A1F"
142680,41,1,2,"F",45,166,665,258,121,46,13,105,7,20,20,18,"A2F"
142692,64,1,2,"M",54,159,876,278,120,29,12,53,4,16,16,19.0000000000001,"A2F"
142693,76,0,1,"F",39,199,556,310,120,70,13,87,15,11,11,17.0000000000001,"S2E"
142697,82,1,2,"F",52,177,1075,480,120,71,12,71,15,11,11,17.0000000000001,"A1E"
142699,74,0,3,"M",47,181,350,194,120,64,15,116,11,15,15,16.0000000000001,"S3F"
142704,89,1,2,"F",35,126,385,88,120,61,8,94,18,10,10,18,"S2E"
142705,64,1,5,"F",37,223,1611,356,120,60,13,155,11,20,20,17.0000000000001,"A2F"
142708,61,0,6,"M",30,142,1173,263,141,48,12,68,7,17,17,23.0000000000001,"A1F"
142712,46,1,3,"M",38,226,647,250,120,56,13,165,17,15,11,22.0000000000001,"A3F"
142714,36,1,3,"F",42,141,985,316,141,36,13,60,3,25,25,22.0000000000001,"A1G"
142715,44,1,2,"M",42,184,680,358,120,58,13,89,7,25,25,18,"A1G"
142716,44,NA,NA,"M",40,189,555,260,120,70,13,133,11,22,22,15,"A1F"
142717,73,1,3,"F",38,181,588,317,120,60,13,111,8,17,17,18,"A1F"
142718,64,0,2,"F",44,192,496,219,120,80,13,368,21,25,25,19.0000000000001,"A1G"
142720,78,1,4,"M",50,134,554,207,120,68,12,98,11,14,10,16.0000000000001,"A2E"
142721,59,1,5,"M",52,166,654,268,120,50,12,73,9,13,10,15,"A1E"
142726,48,0,3,"F",43,189,634,281,120,39,14,86,8,15,12,19.0000000000001,"S3F"
142728,90,1,5,"F",46,171,907,365,145,62,11,105,17,14,14,19.0000000000001,"A1E"
142730,79,1,2,"M",36,149,699,276,140,64,13,150,9,35,35,17.0000000000001,"A1G"
142732,35,1,4,"M",41,218,2121,405,121,28,11,55,4,20,20,16.0000000000001,"A2F"
142735,57,1,5,"M",46,239,393,205,102,59,14,103,7,24,24,19.0000000000001,"A1F"
142738,90,1,3,"M",43,182,732,291,120,45,13,106,6,25,25,20.0000000000001,"A2G"
142742,48,0,5,"F",27,170,2136,147,130,28,9,48,6,12,10,17.0000000000001,"A3E"
142743,66,1,2,"F",61,110,304,152,120,68,12,173,14,17,15,21,"A1F"
142744,26,1,4,"F",40,180,359,178,120,63,11,95,19,5,5,18,"S3D"
142745,84,NA,NA,"F",33,111,206,304,120,67,12,883,18,75,50,25.0000000000001,"A1G"
142746,85,1,5,"F",48,154,878,222,127,51,13,170,6,40,35,21,"A2G"
142747,76,NA,2,"M",63,128,3404,453,143,74,14,489,17,50,28,5.00000000000006,"A1G"
142751,48,1,5,"M",40,198,694,314,120,63,14,287,17,25,25,15,"S4G"
142752,32,1,2,"M",36,267,776,378,120,25,10,26,2,16,16,23.0000000000001,"A1F"
142753,48,1,6,"M",40,218,923,463,138,62,26,114,11,15,15,7.00000000000011,"S2F"
142759,76,0,1,"F",55,128,705,204,120,59,13,104,19,10,5,16.0000000000001,"S4D"
142762,30,1,2,"F",38,162,524,326,121,34,13,84,14,10,3,15,"S4E"
142763,37,1,4,"M",40,295,629,423,132,35,9,26,2,16,16,26.0000000000001,"A1F"
142768,36,NA,NA,"F",38,142,476,226,120,50,13,91,8,21,18,19.0000000000001,"A1F"
142770,58,1,3,"F",44,184,880,354,132,79,10,296,26,17,17,26.0000000000001,"A1F"
142772,48,1,7,"M",46,185,590,446,120,32,14,101,9,17,17,17.0000000000001,"A4F"
142773,60,NA,NA,"F",53,173,656,361,120,43,13,70,4,30,30,18,"A1G"
142774,68,1,2,"M",42,186,640,234,120,20,12,25,2,15,15,17.0000000000001,"N2F"
142776,61,1,3,"M",33,223,2083,290,120,51,11,63,7,16,16,18,"A1F"
142778,65,NA,NA,"F",29,110,2250,288,136,85,13,408,26,32,32,22.0000000000001,"A1G"
142782,82,NA,2,"M",27,94,467,120,121,69,19,219,12,30,25,5.00000000000006,"A3G"
142785,56,1,3,"F",34,150,684,292,121,27,14,71,4,21,21,15,"A2F"
142789,53,1,5,"F",37,198,1725,412,140,72,13,203,17,19,19,25.0000000000001,"A1F"
142790,98,NA,NA,NA,40,133,2891,480,160,65,13,137,8,25,21,19.0000000000001,"A2F"
142794,64,0,5,"F",33,219,315,215,120,21,12,22,3,10,7,21,"N3E"
142795,70,1,5,"M",32,117,672,352,154,46,13,93,8,20,20,18,"S2F"
142800,43,1,4,"F",70,120,696,166,120,53,13,91,9,15,15,17.0000000000001,"A1F"
142801,90,1,1,"F",35,215,2348,323,120,63,11,124,23,11,10,23.0000000000001,"A1E"
142803,58,1,3,"F",42,257,555,330,120,75,11,105,19,12,12,23.0000000000001,"A1E"
142806,50,1,4,"F",47,158,687,334,132,19,11,26,2,16,16,17.0000000000001,"N2F"
142812,53,0,5,"F",39,191,611,249,120,59,12,103.5,19,12.5,10,18,"A1E"
142821,71,NA,NA,"F",34,173,657,214,126,50,16,74,11,10,10,17.0000000000001,"A4E"
142822,89,1,2,"F",66,98,474,143,120,80,20,208,13,30,15,7.00000000000011,"A2F"
142824,82,0,1,"F",54,110,713,258,120,43,14,109,8,25,25,18,"A3G"
142826,83,1,4,"M",44,94,747,370,160,54,30,130,4,100,100,19.0000000000001,"A1G"
142837,66,NA,NA,"F",42,172,459,243,120,58,13,125,8,25,25,19.0000000000001,"A1G"
142838,65,1,1,"M",48,170,804,215,120,60,11,94,14,15,10,23.0000000000001,"A1E"
142840,50,1,4,"M",48,195,760,405,136,28,12,50,3,20,20,21,"A2F"
142852,49,1,3,"F",40,207,688,329,120,76,13,350,17,50,25,18,"S2G"
142854,46,0,2,"F",39,188,935,465,140,14,8,15,1,15,15,21,"N1F"
142858,56,0,4,"F",37,278,930,450,140,65,13,202,17,20,20,23.0000000000001,"A3F"
142860,31,1,5,"M",37,274,2377,633,140,45,10,56,4,20,20,26.0000000000001,"A1F"
142862,89,NA,NA,"M",43,162,425,137,120,71,12,124,36,5,5,18,"S3D"
142864,69,0,2,"F",40,159,276,174,120,67,14,123,28,7,3,15,"S4D"
142865,80,NA,NA,"M",48,194,914,522,146,69,12,183,13,25,25,21,"A1G"
142866,44,1,5,"F",43,197,415,244,120,52,16,78,10,11,10,15,"A3E"
142871,50,1,1,"F",41,196,300,134,116,35,12,36,11,5,3,15,"S4D"
142873,66,1,2,"F",35,183,642,289,128,49,13,75,4,25,25,18,"A1G"
142876,53,1,6,"F",42,182,1087,370,134,24,12,32,3,20,7,21,"A2F"
142879,51,NA,NA,"F",48,137,865,248,120,39,12,48,4,19,19,19.0000000000001,"A1F"
142880,49,1,5,"M",43,199,1429,469,144,57,12,79,6,18,10,18,"A2F"
142882,74,1,1,"F",35,155,690,323,120,83,13,199,29,20,10,18,"S3F"
142883,85,0,2,"M",46,170,491,270,120,71,11,101,15,12,12,17.0000000000001,"A1E"
142884,76,NA,NA,"F",43,171,2340,437,120,41,11,60,5,15,15,20.0000000000001,"A1F"
142886,66,0,2,"M",39,167,472,246,120,35,14,50,4,25,10,15,"A2G"
142891,50,1,6,"M",38,253,1045,504,140,37,12,88,6,20,18,24,"A1F"
142896,71,NA,NA,"M",33,324,1642,245,94,54,13,98,9,14,14,18,"A2E"
142897,81,NA,NA,"F",48,190,3479,622,145,62,28,144,8,25,10,16.0000000000001,"A3G"
142899,76,NA,NA,"F",37,138,276,186,120,58,10,187,11,25,25,16.0000000000001,"A2G"
142904,89,0,2,"F",39,193,436,262,120,76,13,235,14,25,25,17.0000000000001,"A2G"
142910,35,NA,NA,"F",42,146,590,273,131,48,14,80,7,15,15,17.0000000000001,"A3F"
142911,58,1,4,"M",47,193,5063,987,160,14,12,25,1,25,25,16.0000000000001,"F1G"
142913,40,1,5,"F",47,180,616,245,120,14,8,20,1,20,20,23.0000000000001,"N1F"
142917,66,0,5,"F",44,177,440,249,120,62,15,228,9,100,100,18,"A1G"
142919,74,1,1,"F",53,153,320,183,120,47,8,88,16,15,15,18,"A1F"
142920,88,0,1,"M",43,194,1559,355,133,45,12,91,4,50,50,21,"A1G"
142921,78,1,1,"F",44,185,442,179,120,59,12,88,12,15,10,15,"A1F"
142924,43,1,2,"M",43,167,584,270,120,37,13,165,11,30,30,23.0000000000001,"A3G"
142925,54,0,1,"F",37,148,2167,289,142,57,13,169,9,27,27,22.0000000000001,"A1G"
142926,76,1,4,"M",39,245,437,335,120,81,16,162,19,30,30,17.0000000000001,"A1G"
142929,30,NA,NA,"M",41,203,476,206,120,70,13,138,14,15,15,18,"A1F"
142930,95,1,4,"M",39,183,1657,575,160,73,14,253,12,65,65,18,"A1G"
142933,50,1,5,"F",50,164,637,193,120,13,10,20,1,20,20,17.0000000000001,"F1F"
142934,42,0,1,"F",49,122,1416,362,160,54,11,111,10,20,20,15,"A4F"
142936,84,0,2,"F",45,107,528,131,120,77,12,175,30,10,7,15,"S3D"
142945,60,1,7,"M",54,153,1540,415,140,57,13,110,7,30,30,20.0000000000001,"A1G"
142946,73,1,1,"M",45,201,859,441,135,71,35,151,9,25,20,4.00000000000011,"A1F"
142948,60,1,6,"M",59,160,882,227,120,52,13,53,13,6,6,15,"A3D"
142949,66,1,7,"F",38,275,957,513,140,68,11,101,16,11,11,18,"A1E"
142952,46,1,4,"M",39,186,416,257,120,14,12,20,1,20,20,16.0000000000001,"F1F"
142955,50,1,3,"F",42,201,326,234,120,25,12,27,4,10,7,19.0000000000001,"A3E"
142957,54,0,5,"M",33,174,417,225,120,76,15,229,16,21,18,16.0000000000001,"S4F"
142959,49,1,6,"M",38,189,1161,448,137,61,11,95,9,20,20,19.0000000000001,"A1F"
142966,64,0,1,"M",33,165,663,224,120,24,13,49,3,25,25,20.0000000000001,"N3G"
142973,84,1,2,"F",44,175,463,235,120,57,13,85,11,16,16,19.0000000000001,"A1F"
142978,63,NA,NA,"M",44,188,345,232,120,60,10,67,13,16,16,26.0000000000001,"A1F"
142979,62,0,4,"M",36,217,1863,316,120,64,13,140,7,30,30,18,"A1G"
142980,95,0,2,"M",37,71,375,85,120,57,11,70,20,6,6,21,"S3D"
142981,41,1,7,"F",38,222,1357,521,144,24,13,32,5,10,10,17.0000000000001,"A3E"
142983,62,1,5,"F",44,169,392,216,120,14,11,25,1,25,25,17.0000000000001,"F1G"
142986,55,1,5,"M",46,177,341,171,120,50,13,80,6,25,25,19.0000000000001,"A2G"
142987,84,1,3,"M",41,192,1000,442,146,54,9,144,14,15,14,17.0000000000001,"S4F"
142990,44,1,5,"M",34,226,783,314,131,24,10,25,2,20,20,27,"A1F"
142991,85,0,2,"M",41,166,1105,386,157,73,10,153,18,16,16,25.0000000000001,"A1F"
142996,51,1,2,"F",32,307,424,223,120,28,12,55,6,10,10,24,"A3E"
142998,83,0,1,"F",44,106,401,132,120,72,13,122,14,15,15,18,"S2F"
143001,70,1,4,"M",55,183,1511,536,120,33,10,40,4,15,15,15,"A2F"
143002,84,0,3,"M",37,127,433,169,132,18,11,50,1,50,50,21,"F1G"
143008,35,1,4,"M",35,198,449,172,120,13,7,20,1,20,20,23.0000000000001,"N1F"
143009,63,NA,NA,"M",44,167,438,220,129,39,14,60,3,25,25,24,"A2G"
143010,79,1,2,"F",43,153,625,234,120,68,8,219,18,25,20,15,"A1F"
143013,79,1,2,"M",55,155,693,282,134,54,12,150,5,50,50,25.0000000000001,"A1G"
143015,46,1,7,"M",45,222,655,366,120,62,13,104,7,25,12,17.0000000000001,"A2E"
143016,73,0,1,"M",42,152,552,245,132,57,16,81,6,20,20,16.0000000000001,"A1F"
143017,80,1,4,"M",47,148,1361,408,143,84,15,210,22,15,10,18,"A1E"
143018,72,1,4,"M",39,219,683,194,120,45,14,107,8,20,10,16.0000000000001,"A3F"
143023,64,1,2,"F",50,127,495,231,120,29,13,45,4,15,10,15,"A1F"
143027,58,1,7,"F",41,186,2129,464,148,17,12,22,3,10,10,16.0000000000001,"N3E"
143031,40,1,7,"F",49,179,2467,844,160,39,13,101,11,12,9,15,"S4E"
143033,45,1,4,"F",41,189,684,264,120,13,11,23,1,23,23,16.0000000000001,"F1F"
143035,91,1,2,"M",40,175,342,126,110,86,15,269.06,31,15,10,5.00000000000006,"A1E"
143036,89,0,2,"M",41,206,406,197,120,110,30,287,15,25,25,15,"S2G"
143039,76,0,1,"F",38,241,544,261,120,21,10,58,6,20,20,26.0000000000001,"A1F"
143046,76,1,2,"F",42,203,634,321,120,65,11,158,9,30,30,24,"A1G"
143048,67,0,5,"F",40,195,665,429,122,37,13,49,6,15,10,16.0000000000001,"A2F"
143053,33,1,5,"F",48,160,1500,258,120,23,13,40,2,25,25,18,"N2G"
143054,76,1,6,"M",43,164,555,220,120,66,22,137,12,15,15,5.00000000000006,"S2E"
143057,56,NA,NA,"F",52,153,736,284,120,49,13,90,11,15,15,17.0000000000001,"A2F"
143059,77,1,7,"M",44,207,916,355,140,30,13,75,3,25,25,17.0000000000001,"A1G"
143061,87,NA,NA,"M",39,256,1273,333,140,56,14,119,13,13,13,15,"A3E"
143062,62,1,4,"F",44,215,1834,408,120,69,14,123,13,12,10,18,"A2E"
143065,79,0,2,"F",38,180,371,311,120,68,10,120,16,15,15,21,"A1F"
143067,53,1,4,"F",39,172,578,265,120,28,6,72,9,10,10,15,"A3E"
143079,41,1,2,"F",36,224,615,252,120,38,13,39,7,7,5,15,"A4D"
143083,74,0,1,"F",38,153,631,216,120,53,14,153,12,23,10,18,"S4F"
143085,80,1,7,"M",47,164,3588,617,160,15,10,25,1,25,25,23.0000000000001,"N1G"
143086,78,1,2,"F",41,201,1145,525,146,80,18,136,23,15,6,12,"A1F"
143099,46,1,4,"F",41,191,480,280,120,70,11,130,11,15,15,24,"A1F"
143104,66,1,4,"M",40,170,685,213,123,24,19,40,4,15,10,5.00000000000006,"N2F"
143114,92,1,2,"F",41,176,186,95,120,70,12,138,11,20,12,18,"A1E"
143117,77,1,5,"F",72,118,553,232,120,70,13,132,14,15,15,16.0000000000001,"A2F"
143118,42,0,5,"F",38,230,395,258,120,53,8,123,16,10,10,26.0000000000001,"A1E"
143123,49,1,6,"M",40,220,833,406,120,39,14,57,6,15,15,16.0000000000001,"S2F"
143127,50,0,1,"M",51,148,655,219,120,21,15,53,4,20,12,15,"N3F"
143130,63,NA,NA,"M",43,176,1305,368,141,63,9,217,17,20,15,17.0000000000001,"S3F"
143137,48,1,1,"M",52,135,722,269,120,44,11,130,10,20,20,26.0000000000001,"A1F"
143142,80,1,5,"M",55,151,402,162,120,16,11,25,1,25,25,20.0000000000001,"F1G"
143143,76,1,6,"F",45,187,1353,375,128,53,8,384,18,34,34,16.0000000000001,"S3G"
143144,84,1,5,"F",43,211,947,455,145,51,14,111,5,45,45,20.0000000000001,"A1G"
143148,36,1,5,"M",39,221,520,266,120,42,9,31,3,15,15,26.0000000000001,"A1F"
143153,40,0,7,"F",40,220,1607,631,160,36,13,72,4,25,22,22.0000000000001,"A2G"
143154,29,0,6,"M",37,176,700,357,140,82,16,98,23,10,10,16.0000000000001,"A3E"
143163,90,1,5,"M",47,163,1550,298,120,19,14,30,2,15,15,16.0000000000001,"N2F"
143165,66,1,2,"F",28,122,1028,227,140,35,12,55,2,30,30,26.0000000000001,"A1G"
143166,75,NA,NA,NA,42,142,1980,328,140,45,13,79,11,10,10,18,"A3E"
143168,73,1,5,"M",46,167,460,205,120,45,6,99,13,15,12,24,"A1E"
143169,34,1,6,"F",40,156,514,173,119,33,12,35,5,12,12,20.0000000000001,"A3E"
143172,74,0,6,"F",47,180,597,333,120,37,13,47,6,15,7,20.0000000000001,"S2F"
143175,58,1,4,"M",37,246,720,354,120,70,13,194,21,15,11,18,"A2F"
143179,42,1,4,"F",40,238,776,426,123,29,12,41,6,10,8,19.0000000000001,"A3E"
143180,46,1,7,"F",38,260,631,506,131,62,14,102,8,25,25,16.0000000000001,"A1G"
143184,86,1,6,"F",47,167,1684,747,160,58,13,124,8,18,17,18,"S2F"
143186,89,1,1,"F",41,204,654,410,120,70,10,105,17,10,10,23.0000000000001,"A1E"
143189,35,1,7,"M",35,253,790,480,160,52,13,84,7,16,15,21,"A2F"
143190,96,1,6,"M",33,179,2141,311,125,54,13,180,7,35,25,21,"S2G"
143196,42,1,6,"F",34,194,880,308,120,34,14,40,8,7,5,16.0000000000001,"A4D"
143201,64,1,5,"F",31,145,3357,337,140,57,12,65,12,10,10,18,"S2E"
143207,44,1,6,"M",48,189,1273,523,146,13,10,15,1,15,15,17.0000000000001,"F1F"
143221,72,NA,NA,"F",42,168,743,361,137,46,14,94,12,10,10,16.0000000000001,"S4E"
143222,81,1,2,"M",39,176,298,94,119,13,11,15,1,15,15,16.0000000000001,"F1F"
143228,76,1,5,"M",62,154,667,220,120,25,12,29,5,7,7,17.0000000000001,"A4D"
143229,46,0,4,"M",46,189,574,307,120,60,12,107,15,12,12,19.0000000000001,"A1E"
143230,66,NA,NA,"M",41,179,608,286,127,38,13,172,5,50,50,15,"A2G"
143232,84,1,5,"F",48,129,662,332,140,74,13,176,11,22,20,20.0000000000001,"A1F"
143233,70,0,5,"M",43,202,721,424,120,65,13,261,7,54,54,18,"A2G"
143235,48,1,5,"F",41,197,1259,359,125,66,12,117.5,19,11,10,18,"A1E"
143240,36,0,3,"F",49,152,595,362,140,49,22,102,12,25,10,5.00000000000006,"S4E"
143244,62,NA,NA,"M",33,248,2292,212,120,17,9,15,1,15,15,24,"N1F"
143245,51,1,6,"M",40,310,2993,673,148,18,11,30,2,15,15,15,"N1F"
143248,46,0,5,"F",40,261,271,139,95,13,8,15,1,15,15,20.0000000000001,"F1F"
143249,62,1,6,"M",38,147,1395,322,124,128,33,565,24,31,30,7.00000000000011,"A1G"
143251,96,1,3,"M",66,126,2132,356,125,39,11,55,4,15,15,15,"A1F"
143257,86,1,2,"M",43,190,354,255,120,74,13,227.5,18,21,20,18,"S3F"
143259,91,NA,NA,NA,48,180,1034,488,140,79,13,244,13,30,30,21,"A1G"
143262,47,1,6,"F",37,246,752,406,121,16,7,15,1,15,15,24,"N1F"
143263,94,NA,NA,"M",64,94,2759,235,129,57,12,69,12,10,10,19.0000000000001,"S2E"
143268,58,1,7,"F",43,194,1879,544,143,55,15,70,5,20,20,18,"A2F"
143269,68,1,2,"M",44,170,1389,332,120,64,13,96,14,10,10,18,"S2E"
