"ID","DONR","DAMT","AGE","HOME","HINC","GENDER","MEDAGE","MEDPPH","MEDHVAL","MEDINC","MEDEDUC","NUMPROM","NUMPRM12","RAMNTALL","NGIFTALL","MAXRAMNT","LASTGIFT","TDON","RFA_96"
138621,0,0,75,1,1,"F",36,171,570,325,140,45,12,81,10,11,5,18,"A4E"
138640,0,0,78,0,4,"M",44,191,405,221,120,119,36,344,29,20,10,15,"S3F"
138665,0,0,72,0,5,"F",45,176,442,271,120,65,14,106,11,20,15,15,"S2F"
138681,0,0,32,1,4,"F",32,201,636,299,128,31,9,37,3,16,16,24,"A1F"
138725,0,0,95,1,2,"M",45,115,922,343,160,52,10,83,7,16,16,26.0000000000001,"A1F"
138748,0,0,79,1,5,"M",35,157,475,177,103,57,12,149,11,25,25,24,"S2G"
138779,0,0,87,1,5,"F",55,110,701,301,120,53,6,164,16,25,10,18,"A1E"
138781,1,15,84,0,1,"U",62,110,5167,164,120,42,12,65,5,15,15,19.0000000000001,"A1F"
138790,0,0,30,0,7,"F",40,156,446,223,120,84,33,157,11,25,25,7.00000000000011,"A1F"
138804,0,0,75,1,2,"M",33,138,750,231,120,66,12,122,18,15,15,18,"A1F"
138810,0,0,77,1,1,"M",57,161,816,287,120,70,13,137,21,10,10,18,"S3E"
138813,0,0,50,1,4,"M",36,263,485,235,113,28,6,77,9,18,9,24,"A2F"
138842,0,0,80,0,5,"M",41,150,3072,397,140,53,14,95,12,12,10,18,"S4E"
138855,1,15,32,1,5,"M",47,109,862,404,140,35,12,90,7,18,15,22.0000000000001,"A3F"
138899,0,0,83,1,2,"F",35,196,626,274,120,72,13,118.5,41,5,5,17.0000000000001,"S4D"
138909,0,0,77,1,4,"M",36,245,990,486,147,48,15,67,6,15,15,18,"A2F"
138913,0,0,75,NA,NA,"F",34,324,1426,310,120,93,22,161,13,19,9,12,"A1F"
138915,0,0,86,1,5,"F",41,202,326,197,120,56,9,135,18,10,10,26.0000000000001,"A1E"
138916,0,0,45,1,7,"F",38,301,1963,907,160,22,10,40,2,20,20,21,"A1F"
138944,0,0,74,1,2,"F",36,188,509,248,120,47,5,120,11,15,15,27,"A1F"
138972,0,0,31,0,5,"F",41,212,431,176,120,33,11,40,4,15,15,21,"A1F"
138979,0,0,68,1,1,"F",39,221,846,347,141,40,15,65,4,25,25,18,"A2G"
138990,0,0,56,NA,NA,"M",41,190,432,209,120,38,14,60,5,20,15,21,"A2F"
138996,0,0,63,1,5,"M",40,192,781,316,129,84,24,160,22,10,7,15,"S4D"
139017,0,0,49,0,5,"M",0,0,0,0,0,34,14,36,8,6,6,16.0000000000001,"S4D"
139029,0,0,38,1,4,"F",47,151,387,180,120,64,12,75,21,5,5,17.0000000000001,"S4D"
139048,0,0,42,1,4,"F",34,231,1537,495,140,83,13,230,18,20,10,19.0000000000001,"S2F"
139049,0,0,62,1,5,"F",44,155,472,220,120,15,10,20,1,20,20,21,"F1F"
139054,0,0,70,1,1,"F",38,206,514,277,120,45,13,43,8,8,8,17.0000000000001,"A4D"
139076,0,0,36,1,7,"F",39,215,2483,679,143,28,12,35,3,20,20,18,"A2F"
139106,0,0,66,1,7,"M",42,211,1088,590,160,64,13,94,12,15,15,18,"S2F"
139110,0,0,48,1,5,"F",38,209,927,299,122,42,11,40,5,15,15,26.0000000000001,"A1F"
139112,0,0,67,1,1,"F",54,215,805,275,112,23,14,49,6,26,6,15,"A3G"
139139,0,0,82,1,3,"F",74,89,1865,364,145,75,13,513,23,30,27,18,"S2G"
139141,0,0,82,1,4,"F",50,152,985,277,120,66,10,150,13,17,17,26.0000000000001,"A1F"
139167,0,0,71,1,4,"M",46,168,896,300,120,82,16,205,17,16,15,18,"A1F"
139170,0,0,72,1,7,"M",43,199,929,524,136,42,7,94,7,35,15,15,"L1G"
139211,0,0,84,1,7,"F",44,232,1543,667,160,62,13,190,8,25,25,18,"A2G"
139212,0,0,73,1,3,"M",38,172,632,210,120,28,13,62,6,12,12,19.0000000000001,"A4E"
139260,0,0,36,0,7,"F",42,183,498,243,120,53,11,105,9,20,20,25.0000000000001,"A1F"
139276,0,0,63,1,4,"M",42,246,981,591,140,58,12,124,19,10,10,24,"S2E"
139281,0,0,85,1,4,"F",47,131,1007,279,157,53,27,81,6,21,17,18,"A3F"
139290,0,0,42,0,5,"F",43,142,446,219,120,15,10,25,1,25,25,22.0000000000001,"N1G"
139292,0,0,62,1,6,"U",46,212,1176,590,142,39,13,40,5,12,6,18,"A3E"
139297,0,0,76,1,4,"F",39,236,1780,422,120,73,14,207,26,11,10,15,"S4E"
139300,0,0,64,1,3,"M",41,190,677,291,120,89,35,225,12,25,0,5.00000000000006,"A1F"
139303,0,0,80,1,5,"M",68,140,1181,393,134,33,12,54,4,16,16,21,"A2F"
139308,0,0,62,1,6,"F",38,268,1112,623,159,17,9,25,1,25,25,24,"N1G"
139313,0,0,38,1,6,"F",35,204,725,405,120,55,14,107,8,25,25,18,"A1G"
139326,0,0,52,1,5,"F",38,184,942,431,138,59,12,119,16,10,5,19.0000000000001,"S2E"
139343,0,0,77,1,7,"F",43,183,1711,644,155,45,7,109,10,20,20,19.0000000000001,"A1F"
139351,0,0,73,1,6,"M",38,146,1152,351,149,103,19,298,18,25,19,17.0000000000001,"S2F"
139364,0,0,81,0,1,"F",41,179,676,260,120,62,12,150,16,13,10,21,"A3E"
139394,0,0,74,1,4,"M",45,244,3726,684,157,54,8,87,12,10,9,16.0000000000001,"A3D"
139408,0,0,54,1,4,"F",35,151,885,339,160,17,7,15,1,15,15,26.0000000000001,"N1F"
139412,0,0,32,NA,NA,"M",45,188,1690,372,140,22,10,20,2,15,15,20.0000000000001,"A1F"
139417,0,0,56,0,5,"M",39,166,372,165,120,14,12,25,1,25,25,18,"F1G"
139428,0,0,55,NA,NA,"F",36,201,1373,411,134,56,14,88,9,20,15,15,"A1E"
139461,0,0,51,1,2,"F",40,187,727,223,120,14,11,50,1,50,50,17.0000000000001,"F1G"
139474,0,0,40,1,4,"M",38,194,672,241,120,31,10,26,2,16,16,21,"A1F"
139475,0,0,49,1,5,"F",39,170,446,232,120,71,9,114,18,11,11,24,"A1E"
139497,0,0,65,NA,NA,"M",70,107,862,241,120,71,12,194,12,25,20,18,"A2G"
139500,0,0,82,NA,NA,"F",40,195,778,393,140,77,14,190,29,11,6,21,"S4D"
139543,0,0,38,1,7,"M",39,226,585,335,120,13,8,15,1,15,15,23.0000000000001,"N1F"
139551,0,0,51,1,4,"F",35,242,417,230,120,22,10,30,2,20,20,23.0000000000001,"A1F"
139585,0,0,57,1,4,"F",41,191,610,274,120,22,13,36,2,21,21,16.0000000000001,"N2F"
139587,0,0,44,1,7,"F",39,149,1129,525,160,61,13,158,7,40,40,20.0000000000001,"A1G"
139592,0,0,30,1,6,"U",40,216,1851,487,120,38,13,176,7,50,40,18,"A3G"
139593,0,0,49,0,3,"F",39,151,550,227,120,98,14,574,46,55,9,19.0000000000001,"S3G"
139601,0,0,79,NA,NA,NA,44,230,388,325,121,52,9,76,5,20,20,24,"A1F"
139626,0,0,72,NA,NA,"M",69,77,4875,64,120,63,11,98,9,25,0,14.0000000000001,"A1G"
139645,0,0,78,1,2,"F",39,227,728,331,120,76,14,165,26,10,10,16.0000000000001,"S3E"
139648,0,0,72,1,5,"M",42,144,793,322,123,48,11,53,6,15,15,18,"A1F"
139657,0,0,31,NA,NA,"F",38,149,813,241,120,47,10,66,5,26,26,26.0000000000001,"A1G"
139670,0,0,39,1,4,"M",41,252,1457,433,138,51,13,70,6,20,6,19.0000000000001,"A2F"
139673,0,0,54,0,3,"F",46,174,1942,381,120,43,14,225,18,25,10,15,"S4G"
139675,0,0,58,1,4,"F",47,173,352,224,120,74,13,245,13,25,25,22.0000000000001,"A1G"
139686,0,0,41,1,7,"F",40,188,284,340,120,58,12,107,12,14,10,18,"A2E"
139695,0,0,31,0,4,"F",40,85,5667,492,160,15,10,20,1,20,20,21,"F1F"
139699,0,0,56,1,5,"M",41,213,574,357,120,28,14,72,6,15,13,18,"A4E"
139701,0,0,62,0,5,"F",47,170,238,139,120,26,13,34,6,7,5,15,"A4D"
139728,0,0,60,1,5,"M",33,222,404,306,120,34,13,60,12,7,3,15,"A4D"
139731,0,0,86,0,2,"M",51,155,697,368,144,72,10,132,17,13,11,26.0000000000001,"A1E"
139735,0,0,61,1,1,"F",42,171,445,250,130,18,12,23,3,15,15,18,"A2F"
139743,0,0,94,1,5,"M",42,128,468,246,120,52,13,86,9,13,13,18,"A3E"
139770,0,0,40,0,7,"M",38,200,971,437,127,49,13,75,6,20,20,18,"A1F"
139771,0,0,48,1,3,"M",47,171,412,219,120,27,11,49,5,13,10,19.0000000000001,"A3E"
139801,0,0,88,1,1,"M",48,190,736,465,135,64,13,74,12,10,7,16.0000000000001,"S3E"
139803,0,0,52,NA,NA,"F",47,178,657,224,120,67,13,185,9,27,27,20.0000000000001,"A1G"
139812,0,0,56,1,4,"F",38,178,459,238,120,40,11,88,4,26,26,26.0000000000001,"A1G"
139814,0,0,80,0,4,"M",37,168,380,216,120,28,12,60,3,20,20,15,"A1F"
139818,0,0,76,1,6,"F",46,184,2683,766,160,75,18,109,19,10,7,6,"S3D"
139821,0,0,85,NA,NA,"M",45,178,317,237,120,62,12,119,8,30,0,4.00000000000011,"A2G"
139826,0,0,80,1,4,"F",49,149,776,359,140,14,12,25,1,25,25,16.0000000000001,"F1G"
139845,0,0,41,1,7,"M",43,178,1072,442,136,53,15,172,10,31,31,17.0000000000001,"A4G"
139853,0,0,30,0,4,"F",45,151,936,382,152,20,15,38,4,12,12,16.0000000000001,"N4E"
139865,0,0,96,NA,NA,"F",45,196,910,369,125,83,10,321,37,15,10,25.0000000000001,"A1E"
139892,0,0,58,1,7,"F",32,149,668,360,123,57,13,118,9,20,20,17.0000000000001,"A3F"
139902,0,0,54,1,7,"F",39,176,1965,465,140,20,12,34,3,12,12,15,"N2E"
139907,0,0,44,1,7,"M",42,188,537,308,120,56,14,110,6,25,25,20.0000000000001,"A2G"
139926,0,0,68,0,1,"F",50,161,183,190,120,74,12,119,27,8,5,15,"S2D"
139927,0,0,72,1,2,"F",45,164,445,165,120,78,13,140,34,7,7,17.0000000000001,"S4D"
139943,0,0,49,1,7,"F",38,154,3127,357,137,38,13,70,5,25,20,18,"A2G"
139944,0,0,65,NA,NA,"F",40,159,722,344,120,58,11,99,9,20,20,21,"A1F"
139950,0,0,54,0,4,"M",44,175,363,259,115,26,9,36,3,16,16,27,"A1F"
139958,1,12,55,NA,NA,"F",44,228,1977,605,136,67,13,92,10,15,15,18,"A2F"
139966,0,0,38,0,1,"M",55,146,294,125,120,46,13,72,6,20,20,18,"A1F"
139982,0,0,48,1,2,"F",46,162,261,137,104,21,12,28,3,12,6,19.0000000000001,"N3E"
139984,0,0,79,1,4,"M",47,139,470,346,120,67,17,123,13,14,12,17.0000000000001,"A2E"
139987,0,0,56,1,1,"F",60,155,656,233,120,18,13,45,2,25,25,18,"N2G"
140000,0,0,69,0,2,"F",36,105,1771,354,140,48,7,98,7,18,15,24,"A1F"
140027,0,0,69,0,5,"M",42,174,416,124,120,25,12,31,4,10,9,21,"A3E"
140030,0,0,74,0,3,"M",45,181,483,297,120,79,14,264,15,27,25,18,"A1G"
140045,0,0,60,0,4,"F",35,180,764,296,120,119,31,540,23,30,25,16.0000000000001,"S3G"
140051,1,6,88,1,7,"F",40,163,3599,479,140,138,35,339,52,15,7,4.00000000000011,"S4E"
140072,0,0,58,1,5,"F",54,167,1135,304,120,62,13,102,7,25,25,16.0000000000001,"A1G"
140097,0,0,38,1,7,"M",41,239,657,409,120,31,11,55,3,21,21,15,"L2F"
140098,0,0,31,1,5,"F",44,156,961,463,153,35,12,51,6,10,10,17.0000000000001,"A3E"
140144,0,0,51,1,4,"F",45,171,943,263,120,77,12,227,17,25,20,15,"A1F"
140149,1,10,51,0,3,"F",36,159,585,137,120,16,8,15,1,15,15,25.0000000000001,"N1F"
140155,1,11,70,1,7,"F",34,199,1010,514,146,30,13,36,6,10,8,16.0000000000001,"S3E"
140171,0,0,36,1,4,"F",32,176,450,354,140,32,14,74,8,13,12,16.0000000000001,"A4E"
140190,0,0,49,1,7,"F",39,306,2652,555,140,38,11,42,4,15,15,22.0000000000001,"A1F"
140202,0,0,26,1,4,"M",44,192,364,187,120,26,10,30,2,20,20,20.0000000000001,"A1F"
140205,0,0,86,1,6,"M",46,199,4661,819,160,64,14,143,7,32,32,17.0000000000001,"A2G"
140212,0,0,87,1,2,"F",45,178,1303,473,140,56,12,77,15,8,5,18,"S3D"
140253,0,0,62,1,4,"M",48,157,1208,461,143,64,11,137,14,13,0,14.0000000000001,"A1E"
140270,0,0,46,1,5,"F",50,145,578,316,120,13,10,15,1,15,15,17.0000000000001,"F1F"
140274,0,0,77,NA,NA,"M",38,216,471,238,120,56,10,102,9,20,10,19.0000000000001,"A2F"
140281,0,0,72,0,4,"M",37,85,3063,321,140,47,13,94.5,12,15,15,15,"S2E"
140285,0,0,76,1,5,"M",44,184,2188,344,120,43,13,86,6,20,20,18,"A1F"
140290,0,0,68,1,4,"F",43,187,659,303,120,71,10,156,24,20,20,26.0000000000001,"A1F"
140301,0,0,76,1,4,"F",35,210,894,453,140,17,12,16,3,10,10,18,"N3E"
140310,0,0,77,NA,NA,"F",31,213,405,327,140,63,15,121,10,17,17,17.0000000000001,"A2F"
140312,0,0,46,1,6,"M",37,324,1245,560,140,56,11,115,8,25,20,26.0000000000001,"A1F"
140326,0,0,87,1,4,"M",45,224,2149,596,141,71,13,160,13,25,24,18,"A1F"
140345,0,0,84,1,6,"M",44,198,1726,754,160,66,10,112,9,17,17,23.0000000000001,"A1F"
140357,1,13,77,1,5,"M",34,169,691,336,120,63,14,81,9,15,12,15,"A2E"
140371,0,0,61,1,2,"M",41,220,447,368,120,54,13,160,7,35,15,15,"A1F"
140378,0,0,58,1,2,"M",38,246,489,321,120,13,10,15,1,15,15,17.0000000000001,"F1F"
140384,0,0,26,1,5,"M",40,194,854,457,151,16,11,25,1,25,25,21,"F1G"
140391,0,0,28,NA,NA,"M",43,207,2364,388,120,13,11,20,1,20,20,16.0000000000001,"F1F"
140403,0,0,82,1,5,"M",41,243,1088,483,134,102,14,424,35,20,15,26.0000000000001,"A1F"
140407,0,0,43,NA,NA,"F",45,213,1389,604,145,22,10,30,2,15,15,19.0000000000001,"A1F"
140459,0,0,50,1,4,"M",42,186,507,260,120,69,12,156,12,25,25,25.0000000000001,"A1G"
140462,0,0,76,0,5,"F",44,183,262,232,120,69,12,72,17,13,13,16.0000000000001,"S2E"
140468,0,0,88,1,2,"M",47,155,306,218,120,79,14,73,21,6,6,17.0000000000001,"S3D"
140481,0,0,51,1,6,"F",37,251,672,411,120,29,9,30,2,20,20,26.0000000000001,"A1F"
140503,0,0,49,1,2,"M",38,239,507,331,120,15,10,20,1,20,20,20.0000000000001,"F1F"
140523,0,0,44,1,5,"F",43,185,660,281,120,42,13,81,5,25,25,18,"A3G"
140525,0,0,47,1,5,"M",41,281,3783,843,156,61,11,113,30,9,9,22.0000000000001,"S3D"
140527,0,0,46,1,6,"M",46,168,2077,529,160,14,12,20,1,20,20,16.0000000000001,"F1F"
140539,0,0,84,1,1,"F",21,143,1115,77,140,7,4,15,1,15,15,17.0000000000001,"F1F"
140591,0,0,72,1,2,"M",38,182,187,169,120,59,12,132.5,10,15,15,15,"L3F"
140606,0,0,81,1,2,"M",35,113,347,181,122,53,9,65,5,25,25,26.0000000000001,"A1G"
140622,0,0,44,1,6,"M",35,212,872,423,140,40,13,250,7,50,50,19.0000000000001,"A4G"
140624,0,0,48,1,2,"F",42,188,387,277,120,22,9,40,2,20,20,24,"A1F"
140629,0,0,62,1,5,"M",40,260,609,354,123,18,14,22,3,10,7,16.0000000000001,"N3E"
140638,1,10,41,1,6,"M",40,195,1180,461,140,16,10,20,1,20,20,20.0000000000001,"F1F"
140675,0,0,94,1,5,"F",34,187,1292,302,120,29,13,105,3,50,50,15,"A1G"
140681,0,0,76,1,4,"F",36,249,713,272,120,58,14,117,12,12,10,17.0000000000001,"A2E"
140689,0,0,68,1,3,"F",35,150,581,318,125,49,13,132,9,25,20,16.0000000000001,"A3F"
140712,0,0,55,1,4,"F",42,162,796,283,140,25,10,25,2,15,15,21,"A1F"
140731,0,0,32,1,3,"F",40,247,379,157,120,22,11,30,2,20,20,15,"A1F"
140752,0,0,48,1,3,"F",52,164,810,279,131,36,13,80,7,15,10,15,"A4F"
140767,0,0,64,1,6,"F",39,136,918,349,160,66,11,115,10,17,17,24,"A1F"
140774,0,0,85,1,2,"M",39,188,912,370,120,69,12,146,16,12,11,21,"A1E"
140798,1,14,57,1,5,"M",36,140,666,242,138,27,13,37,4,12,12,16.0000000000001,"A3E"
140802,0,0,50,0,5,"F",40,172,507,265,120,61,15,161,18,12,10,16.0000000000001,"S4E"
140827,0,0,71,1,5,"F",40,305,919,565,139,84,31,148,27,8,6,5.00000000000006,"S4D"
140842,0,0,67,1,5,"M",37,160,397,216,120,65,11,100,12,20,10,18,"A1E"
140855,0,0,61,1,7,"F",37,315,1579,510,132,68,11,129,20,10,10,21,"A1E"
140882,0,0,60,NA,NA,"F",41,176,538,336,120,54,9,102,6,25,25,21,"A2G"
140891,0,0,78,1,6,"M",32,208,1672,722,160,28,12,28,3,20,20,18,"A1F"
140897,0,0,54,1,5,"F",39,179,1259,443,120,40,12,52,4,17,17,21,"A2F"
140916,0,0,66,1,3,"M",48,158,328,176,120,34,13,66,12,8,8,17.0000000000001,"S4D"
140938,0,0,64,1,5,"M",49,173,3855,699,151,35,13,65,3,25,25,18,"A1G"
140956,0,0,28,1,3,"M",33,235,977,485,140,53,11,93,8,18,18,22.0000000000001,"A1F"
140977,0,0,76,1,4,"F",40,148,495,238,120,12,10,20,1,20,20,19.0000000000001,"F1F"
140978,0,0,53,1,6,"F",39,230,1338,543,140,22,12,50,1,50,50,23.0000000000001,"N1G"
141012,0,0,56,1,7,"F",39,189,493,233,120,29,24,60,3,20,20,9,"F1F"
141047,0,0,58,1,4,"M",44,140,4260,747,157,62,12,103,11,15,15,21,"S2F"
141048,0,0,68,1,1,"F",40,197,236,217,120,43,12,43,5,15,15,19.0000000000001,"A1F"
141067,0,0,39,1,5,"M",34,156,923,295,145,13,10,20,1,20,20,17.0000000000001,"F1F"
141070,0,0,38,1,4,"F",41,209,814,354,120,14,11,25,1,25,25,17.0000000000001,"F1G"
141090,0,0,72,1,6,"M",40,266,2484,605,144,25,11,30,2,15,15,17.0000000000001,"F1F"
141099,0,0,74,0,5,"M",48,156,610,201,120,67,13,130,10,20,10,18,"S2E"
141118,0,0,47,1,7,"M",40,231,1367,482,134,45,12,49,4,20,20,18,"A1F"
141120,0,0,66,0,2,"M",48,168,343,182,120,46,13,84,13,10,7,18,"A4D"
141121,0,0,48,0,1,"F",33,188,481,139,120,55,12,86,11,11,9,18,"S2E"
141140,0,0,83,1,1,"F",46,199,603,376,120,70,8,119,42,6,3,21,"S3D"
141182,0,0,73,1,2,"F",37,178,408,164,120,35,11,45,4,17,17,26.0000000000001,"A1F"
141186,0,0,74,1,4,"M",45,223,912,502,132,61,11,186,19,20,10,15,"S3F"
141191,0,0,85,1,2,"M",38,151,533,198,120,46,7,79,13,10,5,16.0000000000001,"S4D"
141210,0,0,47,1,6,"M",50,136,643,280,125,35,13,50,4,20,20,16.0000000000001,"A1F"
141220,0,0,86,1,2,"F",39,114,400,67,117,86,13,238,33,10,10,19.0000000000001,"S2E"
141226,0,0,72,1,3,"M",42,198,992,411,135,26,14,80,4,25,25,16.0000000000001,"A3G"
141257,0,0,50,1,3,"F",37,219,882,362,120,31,13,29,4,20,20,18,"A1F"
141272,1,11,80,1,4,"F",33,164,1171,290,126,35,13,59,6,15,10,15,"S2F"
141278,0,0,41,0,1,"F",33,188,665,312,136,37,12,62,3,22,22,18,"A1F"
141282,0,0,88,1,6,"M",32,83,449,221,125,66,13,155,14,16,16,15,"S4F"
141312,0,0,40,0,2,"M",34,133,489,291,138,30,10,31,3,15,15,21,"A1F"
141319,0,0,40,1,2,"M",33,84,600,214,120,25,13,64,5,25,25,18,"A3G"
141321,0,0,40,1,4,"F",40,196,1040,483,140,46,10,54,6,15,15,24,"A1F"
141330,0,0,44,1,2,"M",39,212,689,323,120,49,13,97,14,11,11,17.0000000000001,"S3E"
141349,1,10,40,1,6,"M",33,191,1025,408,140,24,13,36,5,10,8,18,"A3E"
141371,0,0,48,0,4,"F",43,231,1181,411,120,26,5,45,3,15,15,23.0000000000001,"A1F"
141388,0,0,69,1,5,"F",42,154,2138,398,131,16,7,20,1,20,20,26.0000000000001,"N1F"
141411,0,0,57,1,7,"F",55,169,1785,692,154,30,12,41,3,19,19,18,"A1F"
141447,0,0,66,1,4,"M",38,252,833,466,139,36,12,52,5,16,16,23.0000000000001,"A1F"
141454,0,0,66,1,2,"F",35,141,782,284,143,14,12,25,1,25,25,16.0000000000001,"F1G"
141478,0,0,44,NA,NA,"F",34,325,1593,265,97,22,10,28,2,16,16,21,"A1F"
141493,0,0,66,0,5,"M",42,223,741,427,132,74,12,136,12,16,11,20.0000000000001,"A1E"
141495,0,0,76,1,5,"F",53,161,698,234,120,21,12,50,1,50,50,23.0000000000001,"N1G"
141524,0,0,80,1,3,"M",35,98,560,185,120,14,11,30,1,30,30,17.0000000000001,"F1G"
141552,0,0,56,1,7,"M",40,213,913,612,137,30,12,52,3,30,30,15,"A1E"
141553,0,0,89,0,2,"F",51,153,524,265,120,13,10,20,1,20,20,17.0000000000001,"F1F"
141570,0,0,50,1,6,"M",41,263,1580,734,160,19,13,45,2,25,25,17.0000000000001,"N2G"
141578,0,0,42,1,4,"M",39,236,627,346,120,25,13,35,3,15,15,18,"A2F"
141593,0,0,76,1,5,"F",38,174,725,322,120,103,36,219,19,18,15,4.00000000000011,"A1F"
141594,0,0,38,0,2,"F",39,259,684,382,140,66,12,85,9,25,25,24,"A1G"
141597,0,0,72,0,1,"M",42,206,513,315,120,35,13,105,13,11,6,16.0000000000001,"S4E"
141606,0,0,78,1,2,"F",43,131,1943,247,124,66,13,219,16,20,16,18,"A1F"
141613,0,0,53,1,6,"U",38,243,721,444,120,50,7,176,12,25,25,24,"A1G"
141615,0,0,75,0,2,"F",50,167,387,161,120,44,9,45,3,25,25,26.0000000000001,"A1G"
141648,0,0,40,1,7,"M",38,269,1107,568,160,88,24,130,18,10,10,4.00000000000011,"S3E"
141665,0,0,92,1,7,"M",52,160,5489,640,160,17,11,25,1,25,25,21,"F1G"
141669,0,0,54,1,7,"M",38,261,1020,432,120,31,12,37,4,15,15,18,"A2F"
141670,0,0,44,1,3,"F",43,179,719,253,122,14,12,25,1,25,25,16.0000000000001,"F1G"
141726,0,0,68,1,1,"M",46,135,330,108,120,21,13,70,2,50,50,18,"N2G"
141728,0,0,51,NA,NA,"F",37,225,812,409,128,47,14,86,6,25,25,18,"A1G"
141732,0,0,72,1,7,"M",36,289,772,464,139,51,14,160,18,12,12,17.0000000000001,"S4E"
141735,1,10,43,1,3,"F",37,94,5936,550,160,49,13,80,6,18,16,17.0000000000001,"A2F"
141741,0,0,81,1,5,"M",38,203,594,311,120,80,14,315,36,12,10,16.0000000000001,"S4E"
141748,0,0,85,0,4,"M",42,243,733,463,127,56,13,101,8,25,15,20.0000000000001,"A2G"
141763,0,0,62,1,7,"M",40,217,3168,537,140,75,15,145,13,20,10,19.0000000000001,"A2F"
141765,0,0,53,0,5,"M",38,211,707,443,137,39,14,90,5,25,20,19.0000000000001,"A3G"
141767,0,0,49,NA,NA,"M",36,143,3370,342,130,58,15,273,9,35,31,18,"A1G"
141817,0,0,72,1,3,"F",47,194,364,217,105,56,14,109,7,25,25,17.0000000000001,"A2G"
141824,0,0,82,0,2,"F",45,172,400,243,120,53,7,160,25,10,8,19.0000000000001,"S3E"
141838,0,0,60,1,5,"F",38,273,2797,537,140,16,11,30,2,20,20,15,"N2F"
141843,0,0,71,1,4,"M",38,187,752,377,127,49,12,60,6,15,15,15,"A1E"
141902,0,0,44,1,4,"F",38,241,1468,351,120,65,13,191,16,18,18,19.0000000000001,"A1F"
141918,0,0,62,1,6,"F",36,159,584,291,120,53,12,61,5,25,25,21,"A1G"
141933,0,0,76,NA,2,"F",0,0,0,0,0,52,13,82,8,14,14,17.0000000000001,"A3E"
141948,0,0,54,1,4,"F",44,177,840,303,125,66,13,82,19,6,5,15,"S4D"
141950,0,0,46,0,7,"M",39,193,648,273,120,13,8,15,1,15,15,21,"F1F"
141952,0,0,84,NA,NA,"F",33,235,869,433,140,121,24,669,56,20,17,21,"S4F"
141961,0,0,54,1,7,"F",44,245,2964,626,148,59,14,225,9,34,30,18,"A3G"
141980,0,0,42,0,1,"F",39,187,314,231,120,18,13,22,3,10,10,15,"N2D"
141994,0,0,46,1,4,"M",42,157,716,304,139,16,11,25,1,25,25,20.0000000000001,"F1G"
142009,0,0,75,1,6,"F",53,159,735,366,120,16,11,55,2,30,30,16.0000000000001,"N2G"
142012,0,0,64,1,7,"M",45,208,995,505,120,67,12,167,11,25,13,15,"A2E"
142022,0,0,64,NA,NA,"M",37,174,1959,350,134,53,12,174,9,25,20,24,"A1F"
142049,0,0,39,1,4,"F",44,181,800,350,120,54,12,77,7,15,15,18,"A1F"
142063,0,0,60,1,4,"M",41,206,416,208,120,21,13,31,4,11,5,15,"N3E"
142085,0,0,35,1,6,"F",37,228,721,245,120,19,13,35,2,20,20,16.0000000000001,"N2F"
142113,0,0,47,0,5,"M",43,260,827,569,140,61,15,114,9,15,15,17.0000000000001,"S2F"
142115,0,0,58,1,3,"M",57,156,970,429,140,93,28,183,14,25,0,5.00000000000006,"A1F"
142122,0,0,84,1,1,"F",50,173,835,383,126,54,10,63,8,16,16,26.0000000000001,"A1F"
142127,0,0,40,1,3,"U",42,174,515,246,120,31,9,35,3,25,25,25.0000000000001,"A1G"
142146,0,0,33,1,5,"M",40,176,1083,540,142,25,10,26,2,16,16,20.0000000000001,"A1F"
142156,0,0,42,0,1,"F",55,156,552,170,120,43,11,45,4,15,15,25.0000000000001,"A1F"
142160,0,0,85,1,5,"M",39,185,858,502,152,99,18,258,20,26,20,21,"S2F"
142164,0,0,74,1,5,"F",53,147,5270,669,140,70,12,107,10,20,20,24,"A1F"
142168,0,0,42,1,6,"M",39,224,859,410,126,13,10,18,1,18,18,16.0000000000001,"F1F"
142181,0,0,48,1,2,"F",41,193,423,267,120,23,13,52,4,20,12,16.0000000000001,"A3F"
142192,0,0,83,1,2,"F",42,176,606,232,120,65,5,144,20,12,12,18,"A1E"
142214,0,0,66,1,6,"F",38,305,1028,336,127,14,11,25,1,25,25,17.0000000000001,"F1G"
142219,0,0,34,1,4,"F",42,197,781,388,120,66,35,197,13,20,0,5.00000000000006,"A1F"
142220,0,0,62,0,2,"M",41,197,427,204,120,56,13,83,6,20,20,18,"A1F"
142254,0,0,94,0,2,"M",42,213,1627,409,120,52,13,95,7,20,15,15,"A2F"
142258,0,0,70,1,1,"M",36,181,1118,339,123,61,13,101,10,14,12,19.0000000000001,"S2E"
142271,0,0,57,1,5,"F",43,152,2250,204,125,52,14,96,8,30,30,16.0000000000001,"A1G"
142279,0,0,81,1,2,"M",50,188,673,388,123,66,13,122.29,22,7,7,17.0000000000001,"S4D"
142289,0,0,64,1,5,"F",37,143,705,398,129,62,13,78,12,10,10,17.0000000000001,"S2E"
142293,0,0,79,NA,2,"F",38,210,879,303,120,52,6,180,11,20,10,16.0000000000001,"A1E"
142296,1,6,72,NA,2,"M",37,192,1181,451,134,36,12,68,11,8,8,17.0000000000001,"A4D"
142315,0,0,74,0,1,"M",41,199,480,322,120,55,10,253,20,20,15,16.0000000000001,"S3F"
